UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
10	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
34675	3475
10311	43191
58887	198094
25979	69426
915	27545
15171	60693
17381	43697
4996	572
6807	21745
76961	44609
51239	5948
5317	3920
45566	1351
16	0
0	0
0	0
0	8183
0	5628
7	32
0	3
0	51
0	5
0	3
18	34
494	88
0	233
0	4
11	0
6	0
1	408
0	0
0	0
0	1
26	2
0	89
0	82
0	2
0	0
463	2100
0	50
258	16
0	1719
12	40
7	0
0	11
2	11
0	0
25	672
7	458
0	591
0	436
0	556
0	553
4	353
0	487
0	256
0	592
0	396
0	422
0	258
0	200
2	347
0	198
0	173
0	40
0	145
0	134
0	7
6	39
0	18
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	5
0	0
0	5
0	1
1	11
0	1
0	0
0	3
0	0
0	0
0	1
0	0
0	1
0	41
0	0
0	0
0	0
0	0
0	0
23	1219
0	1022
0	906
0	819
0	348
0	51
2	230
0	34
0	145
2	16
0	27
0	0
2	5
0	16
0	20
0	17
0	17
0	11
0	0
0	1
0	16
0	16
0	11
0	3
0	13
0	9
0	11
0	2
0	41
0	41
0	3
0	0
0	0
0	0
0	0
0	0
8	162
0	280
96	284
0	169
11	17
5	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	2
0	2
0	2
0	1
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	6
0	0
0	0
0	0
0	0
0	32
0	39
0	32
0	3
0	0
0	28
0	12
0	0
0	0
0	0
1	10
0	0
0	0
0	0
0	0
0	0
0	4
0	1
0	0
0	1
0	4
0	4
0	4
0	4
0	4
0	4
0	4
0	1
0	4
0	4
0	4
0	4
0	4
0	8
0	0
0	0
0	0
0	0
0	37
1497	117
0	0
0	7
0	29
2	1
0	9
0	41
0	39
5	36
0	23
0	24
0	23
0	22
1	20
0	13
0	18
0	18
0	17
0	4
0	7
1	0
0	7
0	0
0	4
0	2
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	66
1	64
0	25
0	15
0	10
0	12
11	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	1
0	1
0	1
0	0
0	0
0	1
0	1
0	0
261	65
1	56
0	7
0	2
0	81
0	95
1	105
0	90
0	93
0	97
0	0
0	0
1	79
0	0
0	0
0	250
0	0
0	250
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	12
2	2
0	0
0	0
4	9
0	193
0	71
5	207
0	68
0	40
0	278
0	80
0	234
0	324
0	106
0	9
0	16
2	229
0	86
0	1
0	16
0	43
1	31
2	718
2	59
0	30
2	63
2	129
0	891
3	822
0	18
0	34
0	74
0	37
0	28
0	1
0	38
0	58
0	33
0	37
0	25
0	34
0	44
0	51
0	34
0	696
0	39
0	35
0	46
0	50
0	42
0	679
1	640
0	56
0	655
0	44
3	315
0	219
0	1
0	8
0	0
0	0
3	1526
0	2215
17	294
1	1715
4	1880
0	2166
9	359
0	633
5	132
0	692
1	12
6	44
18	104
12	81
2	40
2	8
3	67
0	32
4	802
17	1695
0	1329
1	1266
4	11
7	450
42	924
16	293
0	530
2	26
0	508
0	227
4	49
4	103
0	25
0	18
0	19
0	0
0	20
0	37
0	3
0	22
0	116
0	19
0	22
0	47
0	628
0	722
0	48
0	23
2	77
1	67
4	540
0	98
1	342
0	366
5	44
0	12
0	55
0	46
0	21
0	14
1	7
0	0
15	1064
0	364
0	185
0	237
0	56
0	163
0	331
0	150
0	184
0	19
0	74
0	41
0	1
0	19
0	22
0	22
0	0
0	0
0	0
0	0
0	0
6	18
0	1
0	24
7	22
0	7
0	3
0	15
0	7
0	0
6	4
0	0
0	1
1	0
0	1364
0	1345
0	653
0	1198
0	1289
0	1336
0	1336
0	1288
0	150
3	1033
1	69
3	8
0	60
0	5
1	83
0	75
0	26
0	29
0	30
0	17
0	7
0	1470
1	1043
0	1304
0	1155
9	979
0	41
60	1146
52	210
0	549
0	365
11	461
5	325
2	495
1	327
0	106
0	283
0	89
0	29
0	13
0	97
0	17
0	3
3	12
1	1474
0	12
34	8
0	6
0	12
0	3
0	4
3	4
3	4
0	3
0	4
4	347
0	342
0	339
0	250
0	202
2	14
18	79
1	35
0	108
5	42
9	0
0	0
2277	2886
0	2835
0	2711
0	0
0	0
0	0
0	0
0	0
2	41
0	29
7	64
0	22
0	10
1	22
0	16
0	52
0	16
0	23
311	133
2	107
2	6
1	20
0	13
0	8
0	20
0	379
0	364
0	136
1	73
7	641
223	934
2	470
16	465
2	415
0	95
4	344
19	6
14	481
1	449
1	67
1	3
5	14
1	449
0	889
8	849
0	889
2	729
0	689
0	73
0	563
1	33
0	825
0	242
0	147
0	192
0	2
0	824
0	35
0	233
0	837
0	76
0	88
0	730
0	569
1	709
4	32
3	274
11	9
2	16
2	62
0	92
0	50
0	5
0	54
70	865
3	864
50	342
0	202
0	10
0	22
0	11
0	9
0	202
0	4
0	23
0	22
6	14
0	505
0	505
0	505
0	58
0	270
0	77
108	3499
8	2325
0	1564
2	107
0	761
12	3586
5	1444
2	3500
2	36
0	0
0	1204
6	779
0	605
0	132
4	341
0	9
0	51
0	430
0	592
0	324
0	283
0	429
0	27
1	107
0	162
0	65
0	161
0	42
0	18
0	56
2	18
0	13
0	1
0	7
1	0
0	2
0	1
1	0
2	1
0	5
0	16
0	12
0	16
9	13
0	82
0	476
0	471
0	52
1	437
0	460
0	463
1	130
3	436
0	39
1	13
0	97
0	211
0	63
0	76
3	149
0	64
0	35
0	51
0	13
0	419
12	445
0	153
0	361
73	395
0	121
0	367
0	332
0	37
0	17
0	298
0	216
0	324
1	213
0	4
0	2
0	15
0	2
0	2
7	30
0	79
0	385
15	56
0	203
3	295
7	329
1	139
0	178
1	27
173	326
576	328
389	406
0	199
3	232
0	6
0	110
0	119
0	118
0	6
0	10
0	9
3	27
71	150
0	133
5	127
0	48
15	121
4	102
0	52
0	37
0	274
357	359
0	99
0	332
65	1146
4	160
20	136
0	186
12	1076
0	124
0	0
0	0
0	0
0	0
0	0
6	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
154	161
25	884
108	821
20	225
0	513
1	1014
2	1114
0	1014
0	30
0	317
2	862
0	37
1	221
11	248
2	101
0	5
1	5
0	0
0	0
0	2
0	2
0	0
4	0
0	0
0	0
0	0
0	0
0	4
0	3
0	2
0	4
0	3
0	4
0	4
0	4
0	3
0	3
0	2
0	0
0	4
0	0
0	0
0	4
0	0
0	4
0	3
0	4
0	3
0	4
0	4
0	4
0	2
0	1
0	2
0	2
0	0
0	1
0	1
0	0
0	108
0	226
4	78
0	127
0	74
0	80
0	133
0	37
0	15
0	13
0	16
0	168
0	56
0	48
1	6
0	0
0	0
3	219
0	292
0	277
0	168
4	245
0	11
0	36
1	91
1	1930
13	2772
0	480
0	1054
0	2465
0	2517
0	1943
0	697
11	670
0	393
0	315
25	1816
12	1697
0	1393
4	1721
0	1217
0	37
0	0
0	7
0	2
0	3
0	68
0	3
18	89
0	50
0	1
0	1
0	258
0	259
1	100
0	5
0	9
0	7
1	8
54	135
0	51
0	92
0	92
0	87
0	57
0	15
0	15
3	16
0	15
0	15
0	154
0	0
0	1
0	61
31	1175
0	1157
64	3
0	0
0	0
0	0
0	0
602	288
4	224
1	292
3	212
4	1111
1	998
0	165
0	161
0	85
0	36
1	78
0	35
1	11135
171	16075
2	17907
3	9333
16	17845
22	8355
0	6143
20	7993
9	118
0	226
40	206
0	198
5	106
0	135
0	0
123	46
6	44
0	8
3	5971
7	5971
30	5155
4	6315
0	1349
0	192
0	765
0	966
0	191
4	0
1	4
0	0
0	0
1	0
3	313
243	508
0	56
0	78
0	133
1	132
0	5
1	13
0	12
0	2
0	5
0	11
0	8
0	1
1	1
0	139
0	174
0	145
0	17
0	183
0	8
0	5
8	273
2	252
6	238
4	54
0	2
1	0
0	0
0	0
0	0
0	2
3	204
0	475
7	135
0	185
1	111
0	2
0	2
0	1
0	1
0	2
0	1
0	1
0	0
0	0
0	0
1	31
6	44
0	209
7	254
12	35
0	272
0	272
0	193
0	34
7	131
0	283
0	283
0	360
0	360
0	312
0	357
0	332
0	305
0	86
0	58
3	163
0	35
0	94
3	0
0	9
0	0
0	62
0	4
0	84
0	84
0	84
0	83
0	62
0	20
0	0
0	0
0	0
0	0
0	0
0	0
0	12
0	21
1	793
0	54
0	716
0	612
0	18
0	735
0	19
0	360
0	697
1	5
0	564
2	2
0	11
0	4
0	0
0	17
0	5
0	55
0	151
0	144
1	11
0	2
0	10
2	4
0	4
0	0
0	447
3	406
2	269
3	384
0	419
0	448
2	454
2	264
3	303
0	151
6	33
1	50
1	46
0	484
0	322
0	51
0	40
41	41
0	11
0	4
99	1195
0	10
587	1200
0	53
1	1
0	0
0	0
1	0
0	0
0	3
8	65
24	65
0	1
2	13
3	4
0	5
0	13
2	0
65	598
0	35
0	11
6	114
2	430
0	427
37	232
17	192
73	2333
53	2334
0	1
0	3715
0	624
19	14
0	44
0	27
0	3
0	14
6	13
667	25
5	1419
123	1424
0	195
3	824
2	83
0	227
0	170
0	5
3	332
27	228
0	48
0	1604
0	32
2	39
0	123
114	1563
2	12
0	2
3	1140
0	4
0	2
0	1142
0	42
0	41
0	42
0	42
0	14
0	33
0	0
0	0
0	1
2	0
0	0
25	17
1	4
0	89
34	258
0	124
2	81
0	180
6	127
1	3
0	6
0	7
1	128
0	7
0	111
1	110
0	111
0	6
0	90
0	0
4	90
0	0
0	50
642	165
3	918
43	918
0	349
0	688
0	149
0	450
1	88
31	62
19	60
0	0
0	1
0	0
0	1
0	0
0	0
55	287
0	12
0	12
0	20
3	13
14	0
0	0
0	0
0	0
0	1293
9	957
2	283
2	639
0	1129
0	777
2	886
0	67
0	764
0	1101
18	835
0	835
19	786
69	92
1	27
0	0
0	7
3	52
2827	476
5	33
0	20
0	0
4	0
0	0
0	0
0	14
0	2
0	4
95	25
0	7
2	13
1221	60
0	3
0	0
384	114
3	102
0	0
0	14
0	13
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	3
16	48
2	2
0	43
6	43
11	0
0	7
0	0
0	0
0	0
0	0
0	0
891	940
0	186
0	736
1	0
0	632
0	675
0	410
0	435
0	464
0	298
0	35
0	396
0	46
0	5
0	312
0	76
0	44
0	62
0	39
1	30
0	9
3	35
4	0
3	3
4	38
25	221
0	185
122	7042
2	5003
4	4942
11	2957
1	4259
15	3133
42	166
2	549
0	0
0	0
0	0
0	0
1	382
92	554
2	561
33	379
0	380
0	88
1011	54
0	31
0	0
1353	45
496	189
8	131
0	16
1	821
0	513
1	828
4	826
5	455
4	455
0	443
0	87
1	104
0	103
3	46
0	6
3	94
0	3
0	0
56	857
1	101
0	695
0	24
1	758
1	948
0	42
0	84
2	36
1	227
25	133
1	1
0	400
3	136
0	15
0	32
0	59
3	15139
4	1368
0	2597
3	21768
1	31657
4	43431
0	1303
75	4260
3	4233
0	5910
0	3801
0	4941
1	27812
2	35898
2	7062
0	3215
0	34836
0	34817
1	21906
0	8474
0	62
6	12003
0	8815
96	17260
3	15937
0	115
0	150
0	469
0	80
0	385
0	469
0	42
0	414
0	498
0	85
0	322
0	329
3	41
1	175
0	13
5	510
34	312
5	484
11	39
3	219
0	272
5	236
33	54
0	6
0	5
0	5
0	5
0	5
6	7
0	6
0	8
0	5
0	5
0	0
0	2
12	6638
37	141
65	7113
5	3322
6	7173
209	8594
9	526
100	6950
1	6697
3	2165
4	6688
0	783
14	90
0	759
3	842
0	116
0	904
1	14
0	888
5	599
4	657
5	423
0	404
0	279
0	173
0	77
0	162
0	180
0	193
5	133
0	149
0	179
3	179
0	125
0	134
0	152
0	26
0	20
0	0
0	1090
20	1040
0	1018
17	471
10	7
2	124
4	981
0	984
0	719
0	719
0	604
1	652
10	33
5	51
8	52
0	607
3	8
7	38
2	213
0	43
0	49
0	2
3	3
0	0
0	0
0	0
0	0
0	0
20	13
0	0
0	3
0	3
1	3
1	3
2	247
0	247
0	0
0	0
0	0
2	3945
315	3914
30	216
2	417
0	2820
68	685
10	0
9	45
3	148
51	96
3	153
358	94
5	1263
0	576
0	258
0	2002
0	1448
2	1836
0	34
0	28
0	1685
0	1869
0	1538
1	108
0	4
0	35
0	73
0	114
0	206
0	23
30	246
0	73
0	68
0	74
0	287
7	701
0	12
11	704
0	13
0	13
0	10
0	2
0	1
0	1
0	0
0	130
5	150
0	52
0	34
0	72
0	17
0	5
0	1
0	1
0	4
0	130
0	130
1	34
0	38
0	2
0	22
0	22
0	6
0	7
1	11
0	13
0	1
1	23
0	0
0	3
0	0
0	0
0	0
0	130
1	756
0	93
0	761
2	2
0	69
3	5
2	14
1	75
23	2102
6	168
0	65
1	247
6	1850
2	1778
0	34
1	6
2	528
0	455
2	452
6	453
0	456
0	102
0	87
0	65
0	40
0	40
0	39
0	0
0	0
0	0
0	1
0	3
0	3
1	5
1	8
0	1
0	2
0	3
2	1
0	0
0	5
0	0
0	1
0	0
327	929
0	61
0	226
121	227
13	109
4	74
13	15
3	22
0	7
5	55
33	590
0	99
1	21
1	11
1	28
0	42
0	208
341	1362
2	208
0	977
10	1089
0	356
0	70
366	77
0	2
0	0
8	92
0	9
0	2
0	1
0	92
0	33
30	225
0	20
3	223
0	0
0	0
0	0
0	588
15	21
0	587
0	54
1	0
8	0
3	0
0	0
0	0
0	0
142	74
0	73
0	40
0	28
1	17
0	3
0	1
2	0
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	73
2	708
0	671
0	0
0	8
2	10
0	61
0	61
0	61
0	36
0	51
0	35
0	573
71	384
0	426
15	220
7	340
0	2
0	11
0	133
10	107
0	6
0	532
0	109
0	484
0	532
0	486
0	171
0	200
0	116
0	44
0	3
0	69
0	501
0	6
0	498
0	100
0	453
0	29
0	49
0	542
0	84
0	238
0	121
0	90
0	126
0	115
0	496
0	4
0	18
0	25
0	34
0	49
0	128
0	20
0	19
0	14
0	86
2	56
2	62
1	13
0	37
0	0
0	0
0	0
0	0
5	195
0	877
0	22
0	15
14	957
0	1152
0	954
0	1170
0	902
0	1089
0	11
0	151
0	0
0	107
0	10
0	90
6	66
5	2
6	42
1	12
0	0
0	23
0	25
0	35
0	19
0	12
0	31
0	0
0	0
0	0
0	659
0	756
1	742
12	983
0	118
0	979
19	946
0	43
3	983
0	0
2	563
1	63
0	23
0	103
1	196
0	177
2	45
0	97
0	99
2	3
6	13
0	16
1	58
0	19
0	1
0	0
0	0
0	1
0	6
0	7
0	7
0	6
0	5
0	3
0	5
0	6
0	6
0	6
0	6
0	0
0	0
0	2
0	0
0	2
0	0
0	0
0	1
0	0
0	0
0	0
1	256
179	261
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	20
0	14
0	1
0	9
0	6
1	8
0	6
0	6
0	1
0	1
101	1056
0	984
7	888
1	10
0	937
0	937
0	937
0	9
5	13
14	171
2	60
1137	229
3	126
0	54
1	2
0	40
1	17
0	50
8	6
0	10
0	9
0	27
2	29
0	23
0	52
6	401
0	397
5	430
12	397
0	401
0	112
0	99
980	16
18	164
0	152
9	142
0	155
0	35
0	29
0	12
0	1163
0	1081
9	999
5	46
0	1163
26	72
385	14
0	184
1	3949
20	996
7	4223
36	4784
0	4215
0	91
0	46
0	1014
4	1016
3	589
4	192
13	599
0	97
0	15
0	15
0	5
0	1
0	9
0	10
0	23
0	9
1	591
0	19
0	16
0	18
0	24
0	28
0	27
0	24
1	26
0	21
0	5
0	9
0	25
0	8
0	3
11	6
2	4
0	0
0	0
0	0
6	239
0	192
0	12
0	4
0	0
0	14
0	16
0	74
0	1933
13	1931
47	1962
11	71
3	20
108	759
1	757
0	7
1	42
0	56
0	20
0	14
0	34
67	266
3	54
0	5
0	55
0	11
0	2
0	3
3	303
0	11
0	235
0	23
0	205
0	25
1	31
0	287
0	291
0	0
0	0
1	0
0	0
0	0
0	0
0	0
19	1031
0	449
23	673
2	162
0	93
13	660
1	295
2	159
1	4
384	663
15	5
0	0
1	639
14	55
1	65
3	347
0	7
19	166
0	69
5	104
0	149
9	35
0	22
222	30
1	25
29	46
18	12
3	1696
9	1169
953	2532
38	662
38	1174
3	4
5	387
1	803
7	342
0	222
0	460
0	947
0	1012
0	1238
0	949
5	573
3	482
5	252
19	194
5	8
0	432
9	473
0	295
0	346
46	14
0	7360
0	3897
0	1039
0	6278
0	7193
0	3331
0	4640
5	23
0	32
3	3044
0	3078
1	274
0	844
0	737
0	144
0	462
0	311
0	319
0	434
0	48
0	120
0	60
0	92
0	1307
4	1276
11	1068
0	1101
2	9
18	149
0	35
0	77
0	35
0	634
0	748
0	935
0	832
0	661
0	901
0	705
0	758
0	829
0	740
0	732
0	485
0	808
0	892
0	713
0	481
0	425
0	352
0	471
0	366
0	148
0	65
0	132
0	26
0	22
0	29
0	16
0	14
0	18
0	2
2	18
0	5
0	10
0	7
0	9
0	12
0	1
3	19
0	20
0	12
2	17
0	0
0	6
0	6
0	7
0	4
0	5
0	1
0	5
0	5
0	7
0	2
3	1
0	1
1	2
0	2
0	0
0	2
0	179
2	119
9	177
0	65
0	133
0	9
0	0
0	1
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
41	1
0	0
0	0
0	841
7	883
1	47
0	11
0	76
0	0
0	907
0	879
0	3
0	3
0	3
0	3
0	3
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
37	1113
311	1114
0	6
5	67
527	83
0	5
1	0
0	0
0	0
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	4
0	422
0	38
2	390
0	603
0	603
0	34
0	584
0	80
0	526
3	78
1	574
0	570
0	22
0	0
0	31
3	6
0	58
0	0
1	56
0	0
0	0
0	21
0	0
0	0
0	21
0	0
0	0
0	0
0	23
0	0
0	0
0	0
0	0
0	99
36	391
0	65
0	0
0	390
0	5
1	0
0	5
0	4
2	76
12	540
4	137
0	39
2	435
0	12
0	452
0	139
0	507
0	192
4	3
345	280
0	15
19	278
0	6
11	181
0	181
0	113
0	0
0	0
0	16
1	125
0	0
1	0
0	368
0	26
1	332
0	9
1	70
0	0
0	148
0	80
0	0
0	0
0	371
0	315
17	2778
4	253
14	285
32	2824
9	227
0	0
114	314
0	174
0	62
13	99
3	32
2	9
103	106
0	45
1	32
0	54
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
356	1808
5	1539
9	1249
2	940
3	1217
10	1066
50	47
0	8
0	457
0	321
3	266
9	139
0	78
0	90
4	53
0	111
0	10
2	12
0	3
0	13
0	5
0	1
0	12
2	14
0	0
0	1
0	0
2	0
0	0
0	0
0	0
3	412
10	315
69	1115
2	944
0	25
0	36
0	24
0	278
0	1
0	1
0	1
16	87
1	158
5	190
6	176
25	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	89
0	38
0	4409
0	5
0	0
0	10
0	28
0	0
0	28
0	37
0	8
0	28
0	29
0	4112
0	217
0	45
11	3572
0	101
0	137
0	3660
0	148
6	20
2	3072
2	201
0	37
0	90
0	98
0	4409
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1145
0	0
0	0
0	0
0	0
1	896
7	896
0	0
0	116
0	115
2	86
0	29
1	14
1	0
5	945
0	25
4	870
0	952
4	124
2	877
0	860
0	784
2	207
0	0
0	0
0	0
0	0
3	9
0	9
0	8
0	4
3	832
3	4
1	73
0	17
0	722
0	7
0	51
0	124
9	31
1	31
16	148
24	691
17	691
0	150
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	92
0	1
0	0
0	92
0	1
0	1
0	1
0	1
0	0
0	1
0	1
0	0
0	510
3	122
2	64
0	21
0	52
149	1270
0	137
0	1131
0	1071
0	1050
0	0
0	1027
0	821
1	4
0	560
2	0
37	1
1	8
0	0
1	21
0	25
0	22
0	1
0	8
0	7
0	0
0	2
0	1
0	2
1	1
0	1
0	1
0	4
0	0
0	438
537	547
0	503
1	392
19	63
0	61
0	319
0	38
0	0
0	310
0	240
21	36
0	306
0	140
0	17
0	41
0	94
0	62
0	231
0	178
1	245
1	106
1	7
2	6
0	94
0	83
0	2
0	37
1	63
4	88
0	0
0	25
0	0
0	0
0	0
0	0
0	0
0	3
0	61
0	4
0	0
0	3
0	19
0	5
0	142
0	27
36	952
9	970
4	859
1	480
0	29
1	909
0	5
0	48
0	63
1	248
0	82
1	196
2	180
5	64
0	18
0	18
34	354
0	13
0	0
0	0
0	0
0	0
3	766
0	12
0	38
75	764
0	0
0	0
0	27
1	520
0	32
17	479
11	359
0	64
0	12
0	49
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	707
0	569
0	432
0	58
0	5
0	1
0	29
0	20
0	56
0	0
0	843
0	9
1	151
0	0
0	153
0	2
2	11
0	140
0	2
6	9
0	39
0	5
0	5
0	39
0	4
0	0
0	0
0	0
0	0
0	1
0	35
2	67
1	35
1	49
0	53
0	17
0	14
6	4
0	0
0	23
0	0
0	0
53	207
1	198
0	204
3	139
0	189
1	101
12	66
0	76
0	118
0	71
0	97
0	52
0	63
0	48
0	19
2	25
0	22
0	13
0	10
0	15
0	7
0	245
4	33
0	32
0	0
0	359
0	524
34	524
7	328
1	395
6	102
2	41
2	0
0	90
22	12
1	230
0	2
0	10
2	188
0	2
0	0
0	18
0	8
0	0
1	0
0	0
0	0
675	123
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	378
0	450
0	388
13	383
0	15
0	4
0	0
4	3
320	4
0	2
0	0
0	0
0	0
0	139
0	141
0	0
0	13
0	25
0	49
2	16
0	74
0	1545
1	41
0	1550
32	1584
0	36
0	1541
4	1007
10	37
2	9
0	25
0	8
0	26
0	40
0	1
0	42
0	33
0	1
0	66
0	73
0	1403
0	86
37	1120
9	1081
19	542
0	18
0	33
1	17
0	0
0	638
3	943
3	624
355	900
0	551
3051	175
0	33
0	70
0	0
0	0
0	0
146	28
0	11
0	0
0	0
0	0
311	5
6	267
0	34
0	104
4	6
4	13
0	262
0	1
0	15
0	1934
0	1602
0	1602
7	1571
0	492
13	377
0	5
2	587
16	50
1	180
0	1
2	75
0	2
0	5
0	0
0	0
0	0
0	0
49	458
1579	694
1	15
2	9
0	19
0	73
0	111
0	31
0	2
13	363
0	333
1	1
1	131
1	12
0	75
61	1525
0	1103
0	568
6	387
1	51
0	215
0	228
0	64
1	0
0	73
0	41
0	999
2	373
1	329
1	341
0	46
6	200
0	45
2	17
1	4
0	25
1	35
8	25
0	28
0	46
0	46
0	2
1	12
